deputy_name,deputy_state,political_party,refund_description,company_name,company_id,refund_date,refund_value,party_pg,party_en,party_tse,party_regdate,party_nmembers,party_ideology1,party_ideology2,party_ideology3,party_ideology4,party_position
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-21T00:00:00,1449.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-08-08T00:00:00,189.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-10-14T00:00:00,194.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-09-06T00:00:00,403.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-09-16T00:00:00,-203.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-05-02T00:00:00,161.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-08-08T00:00:00,-91.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-15T00:00:00,244.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-25T00:00:00,-44.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-10T00:00:00,197.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-23T00:00:00,607.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-05T00:00:00,-474.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-15T00:00:00,167.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-16T00:00:00,171.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-08-30T00:00:00,311.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-27T00:00:00,161.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-08-30T00:00:00,482.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-10-18T00:00:00,-282.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-11T00:00:00,167.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-01-05T00:00:00,-64.54,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-07-15T00:00:00,409.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-10-14T00:00:00,194.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
ELMAR NASCIMENTO,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-05-10T00:00:00,281.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-08-30T00:00:00,482.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-14T00:00:00,317.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-01-05T00:00:00,190.73,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-15T00:00:00,-117.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-11T00:00:00,317.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-04T00:00:00,-117.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-01-05T00:00:00,229.73,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-05T00:00:00,243.54,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-02-15T00:00:00,195.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-06T00:00:00,165.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-07-15T00:00:00,371.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-03-21T00:00:00,317.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,DISCO COMBUSTIVEIS,4.64228400017e+12,2016-10-10T00:00:00,206.65,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-08T00:00:00,-117.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-05-19T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,Posto de Gasolina Estação de Olaria Ltda,1.20102400002e+13,2016-09-04T00:00:00,176.13,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,Posto de Gasolina Estação de Olaria Ltda,1.20102400002e+13,2016-12-05T00:00:00,206.06,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,Posto de Gasolina Estação de Olaria Ltda,1.20102400002e+13,2016-12-18T00:00:00,212.38,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA FHC,2.44206200019e+12,2016-04-06T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA FHC,2.44206200019e+12,2016-11-24T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA FHC,2.44206200019e+12,2016-11-28T00:00:00,200.25,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA JBMC LTDA,4.35750100018e+12,2016-07-31T00:00:00,200.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA LORD BARRA SUL,3.15159010001e+13,2016-02-28T00:00:00,215.01,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA LORD BARRA SUL,3.15159010001e+13,2016-05-08T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA LORD BARRA SUL,3.15159010001e+13,2016-10-22T00:00:00,196.98,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA LORD BARRA SUL,3.15159010001e+13,2016-06-25T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA MEIA NOITE,4.24434810002e+13,2016-07-22T00:00:00,60.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA PAMPAS,3.36438750002e+13,2016-04-25T00:00:00,211.33,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-04-27T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-04-18T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA RECREIOMAR LTDA,2.83558100011e+12,2016-03-10T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-07-04T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,Posto de Gasolina Estação de Olaria Ltda,1.20102400002e+13,2016-08-28T00:00:00,185.05,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,Posto de Gasolina Estação de Olaria Ltda,1.20102400002e+13,2016-07-17T00:00:00,156.21,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009 ltda,1.08921760002e+13,2016-07-14T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-05-12T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-06-22T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-06-30T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-06-30T00:00:00,-37.9,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-07-21T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-07-22T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-07-22T00:00:00,-127.9,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-08-02T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-08-24T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - GOL,7.57565100016e+12,2016-04-06T00:00:00,161.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-08-24T00:00:00,-152.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-11-10T00:00:00,665.72,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-09-16T00:00:00,1756.82,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,GALETERIA BEIRA LAGO,9.05415800012e+12,2016-09-20T00:00:00,138.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,GALETERIA BEIRA LAGO,9.05415800012e+12,2016-08-22T00:00:00,56.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,GALETERIA BEIRA LAGO,9.05415800012e+12,2016-08-17T00:00:00,132.06,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-04-25T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-04-30T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,POSTO DE GASOLINA E SERVICOS RECREIO 2009,1.08921760002e+13,2016-05-04T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-05-19T00:00:00,-2.23,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,FRATELLI POSTO DE COMBUSTIVEIS LTDA,8.88403800019e+12,2016-07-10T00:00:00,179.09,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,3.06597002906e+11,2016-02-04T00:00:00,108.02,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,FUEL COSTS,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,3.06597001179e+11,2016-12-06T00:00:00,183.88,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,99.03,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,89.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,79.84,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,78.14,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,75.24,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,55.8,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,52.05,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,AMADEUS ALIMENTOS LTDA,7.27642700017e+12,2016-05-01T00:00:00,293.04,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,AS GUIMARAES PIZZARIA,1.79924350002e+13,2016-09-18T00:00:00,144.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,AVENIDA RIO BRASA ALIMENTOS LTDA,1.02212250001e+13,2016-11-16T00:00:00,52.61,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,BAR E RESTAURANTE AMIGOS GRILL LTDA,1.19234900014e+12,2016-06-13T00:00:00,61.4,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-03-09T00:00:00,53.84,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-03-13T00:00:00,84.8,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-02-17T00:00:00,195.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-03-29T00:00:00,228.48,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-04-13T00:00:00,227.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MEAL COSTS,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,1.05426620001e+13,2016-05-04T00:00:00,159.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,113.75,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,146.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,RAMAL,,,193.63,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,PHONE COSTS,MUNDIVOX,7.2285500001e+12,2016-11-24T00:00:00,146.15,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - ENCOMENDA PAC,,2016-05-16T12:33:35.107,15.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - ENCOMENDA PAC,,2016-06-15T14:09:52.550,15.66,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - ENCOMENDA PAC,,2016-08-08T11:51:36.923,20.8,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - ENCOMENDA PAC COM AR,,2016-04-25T16:30:56.387,23.15,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - SEDEX 10,,2016-08-25T17:04:36.440,67.7,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,MAIL COSTS,CORREIOS - SEDEX CONVENCIONAL,,2016-04-19T17:03:21.337,68.68,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
